USC00351862;19521205;67;6;1952;12;5;3.65;218
USC00351862;19521206;72;44;1952;12;6;5.8;219
USC00351862;19521207;94;28;1952;12;7;6.1;220
USC00351862;19521208;72;17;1952;12;8;4.45;221
USC00351862;19521209;94;28;1952;12;9;6.1;222
USC00351862;19521210;111;22;1952;12;10;6.65;223
USC00351862;19521211;133;39;1952;12;11;8.6;224
USC00351862;19521212;156;11;1952;12;12;8.35;225
USC00351862;19521213;122;6;1952;12;13;6.4;226
USC00351862;19521214;144;-6;1952;12;14;6.9;227
USC00351862;19521215;28;-11;1952;12;15;0.85;228
USC00351862;19521216;78;0;1952;12;16;3.9;229
USC00351862;19521217;61;-6;1952;12;17;2.75;230
USC00351862;19521218;56;11;1952;12;18;3.35;231
USC00351862;19521219;72;44;1952;12;19;5.8;232
USC00351862;19521220;94;33;1952;12;20;6.35;233
USC00351862;19521221;89;22;1952;12;21;5.55;234
USC00351862;19521222;94;-11;1952;12;22;4.15;235
USC00351862;19521223;22;-6;1952;12;23;0.8;236
USC00351862;19521224;22;-33;1952;12;24;-0.55;237
USC00351862;19521225;39;-11;1952;12;25;1.4;238
USC00351862;19521226;72;-6;1952;12;26;3.3;239
USC00351862;19521227;106;-28;1952;12;27;3.9;240
USC00351862;19521228;89;0;1952;12;28;4.45;241
USC00351862;19521229;133;50;1952;12;29;9.15;242
USC00351862;19521230;106;11;1952;12;30;5.85;243
USC00351862;19521231;72;-6;1952;12;31;3.3;244
USC00351862;19530101;106;-6;1953;1;1;5;245
USC00351862;19530102;128;6;1953;1;2;6.7;246
USC00351862;19530103;139;39;1953;1;3;8.9;247
USC00351862;19530104;139;17;1953;1;4;7.8;248
USC00351862;19530105;72;6;1953;1;5;3.9;249
USC00351862;19530106;22;11;1953;1;6;1.65;250
USC00351862;19530107;83;11;1953;1;7;4.7;251
USC00351862;19530108;100;61;1953;1;8;8.05;252
USC00351862;19530109;144;100;1953;1;9;12.2;253
USC00351862;19530110;133;39;1953;1;10;8.6;254
USC00351862;19530111;106;61;1953;1;11;8.35;255
USC00351862;19530112;133;100;1953;1;12;11.65;256
USC00351862;19530113;133;72;1953;1;13;10.25;257
USC00351862;19530114;89;44;1953;1;14;6.65;258
USC00351862;19530115;94;50;1953;1;15;7.2;259
USC00351862;19530116;106;83;1953;1;16;9.45;260
USC00351862;19530117;122;89;1953;1;17;10.55;261
USC00351862;19530118;106;100;1953;1;18;10.3;262
USC00351862;19530119;144;72;1953;1;19;10.8;263
USC00351862;19530120;122;78;1953;1;20;10;264
USC00351862;19530121;111;39;1953;1;21;7.5;265
USC00351862;19530122;83;56;1953;1;22;6.95;266
USC00351862;19530123;122;67;1953;1;23;9.45;267
USC00351862;19530124;139;33;1953;1;24;8.6;268
USC00351862;19530125;122;33;1953;1;25;7.75;269
USC00351862;19530126;72;22;1953;1;26;4.7;270
USC00351862;19530127;72;17;1953;1;27;4.45;271
USC00351862;19530128;78;44;1953;1;28;6.1;272
USC00351862;19530129;94;61;1953;1;29;7.75;273
USC00351862;19530130;117;72;1953;1;30;9.45;274
USC00351862;19530131;122;78;1953;1;31;10;275
USC00351862;19530201;128;17;1953;2;1;7.25;276
USC00351862;19530202;106;44;1953;2;2;7.5;277
USC00351862;19530203;111;56;1953;2;3;8.35;278
USC00351862;19530204;122;50;1953;2;4;8.6;279
USC00351862;19530205;89;56;1953;2;5;7.25;280
USC00351862;19530206;117;72;1953;2;6;9.45;281
USC00351862;19530207;144;94;1953;2;7;11.9;282
USC00351862;19530208;117;11;1953;2;8;6.4;283
USC00351862;19530209;111;-6;1953;2;9;5.25;284
USC00351862;19530210;100;-11;1953;2;10;4.45;285
USC00351862;19530211;122;-17;1953;2;11;5.25;286
USC00351862;19530212;100;6;1953;2;12;5.3;287
USC00351862;19530213;122;22;1953;2;13;7.2;288
USC00351862;19530214;117;39;1953;2;14;7.8;289
USC00351862;19530215;106;11;1953;2;15;5.85;290
USC00351862;19530216;67;33;1953;2;16;5;291
USC00351862;19530217;89;33;1953;2;17;6.1;292
USC00351862;19530218;72;6;1953;2;18;3.9;293
USC00351862;19530219;94;-33;1953;2;19;3.05;294
USC00351862;19530220;100;11;1953;2;20;5.55;295
USC00351862;19530221;78;22;1953;2;21;5;296
USC00351862;19530222;106;28;1953;2;22;6.7;297
USC00351862;19530223;106;-33;1953;2;23;3.65;298
USC00351862;19530224;89;-39;1953;2;24;2.5;299
USC00351862;19530225;117;-22;1953;2;25;4.75;300
USC00351862;19530226;122;-17;1953;2;26;5.25;301
USC00351862;19530227;133;17;1953;2;27;7.5;302
USC00351862;19530228;133;28;1953;2;28;8.05;303
USC00351862;19530301;106;-28;1953;3;1;3.9;304
USC00351862;19530302;83;-33;1953;3;2;2.5;305
USC00351862;19530303;72;0;1953;3;3;3.6;306
USC00351862;19530304;111;-28;1953;3;4;4.15;307
USC00351862;19530305;156;-17;1953;3;5;6.95;308
USC00351862;19530306;144;-11;1953;3;6;6.65;309
USC00351862;19530307;156;33;1953;3;7;9.45;310
USC00351862;19530308;156;11;1953;3;8;8.35;311
USC00351862;19530309;217;33;1953;3;9;12.5;312
USC00351862;19530310;133;44;1953;3;10;8.85;313
USC00351862;19530311;94;61;1953;3;11;7.75;314
USC00351862;19530312;117;33;1953;3;12;7.5;315
USC00351862;19530313;106;11;1953;3;13;5.85;316
USC00351862;19530314;106;0;1953;3;14;5.3;317
USC00351862;19530315;106;17;1953;3;15;6.15;318
USC00351862;19530316;89;44;1953;3;16;6.65;319
USC00351862;19530317;78;11;1953;3;17;4.45;320
USC00351862;19530318;94;56;1953;3;18;7.5;321
USC00351862;19530319;72;33;1953;3;19;5.25;322
USC00351862;19530320;111;22;1953;3;20;6.65;323
USC00351862;19530321;67;28;1953;3;21;4.75;324
USC00351862;19530322;94;56;1953;3;22;7.5;325
USC00351862;19530323;122;50;1953;3;23;8.6;326
USC00351862;19530324;206;67;1953;3;24;13.65;327
USC00351862;19530325;94;0;1953;3;25;4.7;328
USC00351862;19530326;122;6;1953;3;26;6.4;329
USC00351862;19530327;156;28;1953;3;27;9.2;330
USC00351862;19530328;139;44;1953;3;28;9.15;331
USC00351862;19530329;117;11;1953;3;29;6.4;332
USC00351862;19530330;133;44;1953;3;30;8.85;333
USC00351862;19530331;111;-11;1953;3;31;5;334
USC00351862;19530401;100;11;1953;4;1;5.55;335
USC00351862;19530402;117;33;1953;4;2;7.5;336
USC00351862;19530403;178;44;1953;4;3;11.1;337
USC00351862;19530404;172;33;1953;4;4;10.25;338
USC00351862;19530405;150;61;1953;4;5;10.55;339
USC00351862;19530406;122;11;1953;4;6;6.65;340
USC00351862;19530407;111;17;1953;4;7;6.4;341
USC00351862;19530408;111;-17;1953;4;8;4.7;342
USC00351862;19530409;111;6;1953;4;9;5.85;343
USC00351862;19530410;117;-11;1953;4;10;5.3;344
USC00351862;19530411;128;0;1953;4;11;6.4;345
USC00351862;19530412;122;33;1953;4;12;7.75;346
USC00351862;19530413;111;50;1953;4;13;8.05;347
USC00351862;19530414;122;17;1953;4;14;6.95;348
USC00351862;19530415;150;33;1953;4;15;9.15;349
USC00351862;19530416;150;56;1953;4;16;10.3;350
USC00351862;19530417;150;78;1953;4;17;11.4;351
USC00351862;19530418;161;28;1953;4;18;9.45;352
USC00351862;19530419;183;94;1953;4;19;13.85;353
USC00351862;19530420;206;67;1953;4;20;13.65;354
USC00351862;19530421;222;56;1953;4;21;13.9;355
USC00351862;19530422;222;67;1953;4;22;14.45;356
USC00351862;19530423;156;83;1953;4;23;11.95;357
USC00351862;19530424;161;39;1953;4;24;10;358
USC00351862;19530425;217;61;1953;4;25;13.9;359
USC00351862;19530426;167;100;1953;4;26;13.35;360
USC00351862;19530427;183;89;1953;4;27;13.6;361
USC00351862;19530428;122;33;1953;4;28;7.75;362
USC00351862;19530429;128;44;1953;4;29;8.6;363
USC00351862;19530430;117;22;1953;4;30;6.95;364
USC00351862;19530501;128;50;1953;5;1;8.9;365
USC00351862;19530502;100;11;1953;5;2;5.55;366
USC00351862;19530503;144;61;1953;5;3;10.25;367
USC00351862;19530504;222;83;1953;5;4;15.25;368
USC00351862;19530505;272;106;1953;5;5;18.9;369
USC00351862;19530506;289;106;1953;5;6;19.75;370
USC00351862;19530507;200;78;1953;5;7;13.9;371
USC00351862;19530508;128;56;1953;5;8;9.2;372
USC00351862;19530509;139;28;1953;5;9;8.35;373
USC00351862;19530510;139;17;1953;5;10;7.8;374
USC00351862;19530511;156;22;1953;5;11;8.9;375
USC00351862;19530512;200;89;1953;5;12;14.45;376
USC00351862;19530513;256;56;1953;5;13;15.6;377
USC00351862;19530514;189;56;1953;5;14;12.25;378
USC00351862;19530515;156;67;1953;5;15;11.15;379
USC00351862;19530516;117;83;1953;5;16;10;380
USC00351862;19530517;161;100;1953;5;17;13.05;381
USC00351862;19530518;183;111;1953;5;18;14.7;382
USC00351862;19530519;156;72;1953;5;19;11.4;383
USC00351862;19530520;156;22;1953;5;20;8.9;384
USC00351862;19530521;172;61;1953;5;21;11.65;385
USC00351862;19530522;144;56;1953;5;22;10;386
USC00351862;19530523;139;67;1953;5;23;10.3;387
USC00351862;19530524;111;33;1953;5;24;7.2;388
USC00351862;19530525;172;22;1953;5;25;9.7;389
USC00351862;19530526;167;78;1953;5;26;12.25;390
USC00351862;19530527;167;94;1953;5;27;13.05;391
USC00351862;19530528;161;89;1953;5;28;12.5;392
USC00351862;19530529;183;111;1953;5;29;14.7;393
USC00351862;19530530;161;89;1953;5;30;12.5;394
USC00351862;19530531;156;33;1953;5;31;9.45;395
USC00351862;19530601;200;78;1953;6;1;13.9;396
USC00351862;19530602;172;67;1953;6;2;11.95;397
USC00351862;19530603;178;33;1953;6;3;10.55;398
USC00351862;19530604;183;56;1953;6;4;11.95;399
USC00351862;19530605;156;33;1953;6;5;9.45;400
USC00351862;19530606;150;89;1953;6;6;11.95;401
USC00351862;19530607;189;89;1953;6;7;13.9;402
USC00351862;19530608;156;83;1953;6;8;11.95;403
USC00351862;19530609;150;89;1953;6;9;11.95;404
USC00351862;19530610;189;56;1953;6;10;12.25;405
USC00351862;19530611;222;117;1953;6;11;16.95;406
USC00351862;19530612;256;117;1953;6;12;18.65;407
USC00351862;19530613;172;78;1953;6;13;12.5;408
USC00351862;19530614;217;94;1953;6;14;15.55;409
USC00351862;19530615;233;100;1953;6;15;16.65;410
USC00351862;19530616;222;83;1953;6;16;15.25;411
USC00351862;19530617;244;83;1953;6;17;16.35;412
USC00351862;19530618;211;83;1953;6;18;14.7;413
USC00351862;19530619;156;83;1953;6;19;11.95;414
USC00351862;19530620;167;78;1953;6;20;12.25;415
USC00351862;19530621;172;67;1953;6;21;11.95;416
USC00351862;19530622;194;78;1953;6;22;13.6;417
USC00351862;19530623;189;50;1953;6;23;11.95;418
USC00351862;19530624;194;50;1953;6;24;12.2;419
USC00351862;19530625;194;94;1953;6;25;14.4;420
USC00351862;19530626;178;106;1953;6;26;14.2;421
USC00351862;19530627;194;111;1953;6;27;15.25;422
USC00351862;19530628;172;106;1953;6;28;13.9;423
USC00351862;19530629;194;117;1953;6;29;15.55;424
USC00351862;19530630;194;111;1953;6;30;15.25;425
